date,basket,side,kind,qty,price,value,fee,pnl,reason
2002-06-11,1,BUY,LOC,65.29394966050263,14.430195,942.2044259212367,0.9422044259212368,,first_slice
2002-06-12,1,SELL,LOC,65.29394966050263,15.760298,1029.0521042465205,1.0290521042465204,85.8186262210371,lot_tp
2002-06-13,1,BUY,LOC,85.38025878183004,15.113203,1290.36918316233,1.29036918316233,,dip_slice
2002-06-17,1,SELL,LOC,85.38025878183004,17.292627,1476.4489682776612,1.4764489682776611,184.60333614705337,lot_tp
2002-06-18,1,BUY,LOC,69.62193012580099,16.6812,1161.3773408145114,1.1613773408145114,,dip_slice
2002-06-19,1,BUY,LOC,72.17828564463744,13.329664,962.1122957390404,0.9621122957390404,,dip_slice
2002-06-20,1,BUY,LOC,80.27769323155064,11.56023,928.0285976261688,0.9280285976261688,,dip_slice
2002-06-24,1,SELL,LOC,22.20779090019891,12.04663,267.5290400920632,0.26752904009206324,-37.890312366000956,upday_sell
2002-06-27,1,SELL,LOC,19.98701181017902,11.353758,226.9276952359145,0.22692769523591452,-47.935873535496285,upday_sell
2002-07-03,1,SELL,LOC,17.988310629161116,9.178815,165.1113754276035,0.16511137542760349,-82.2267129163815,upday_sell
2002-07-05,1,SELL,LOC,16.18947956624501,11.443315,185.261314362605,0.18526131436260498,-37.3796262234593,upday_sell
2002-07-11,1,SELL,LOC,14.570531609620502,9.468724,137.9643423447723,0.13796434234477228,-62.383733342103966,upday_sell
2002-07-12,1,SELL,LOC,13.113478448658455,10.023203,131.43905652702878,0.13143905652702878,-48.88148273957657,upday_sell
2002-07-15,1,SELL,LOC,11.80213060379261,10.099123,119.19116862976584,0.11919116862976584,-43.098212727934424,upday_sell
2002-07-16,1,SELL,LOC,10.62191754341335,10.722234,113.8906854291831,0.1138906854291831,-32.17637642640956,upday_sell
2002-07-17,1,SELL,LOC,9.559725789072013,10.867761,103.89281510117105,0.10389281510117106,-27.568931767077274,upday_sell
2002-07-24,1,SELL,LOC,8.603753210164813,8.222573,70.74498884456452,0.07074498884456452,-47.54782479211248,upday_sell
2002-07-29,1,SELL,LOC,7.743377889148332,6.630785,51.344673956696425,0.051344673956696424,-55.10653250030946,upday_sell
2002-07-30,1,SELL,LOC,6.969040100233499,7.170325,49.97028245670677,0.04997028245670677,-45.8395634304942,upday_sell
2002-08-06,1,SELL,LOC,6.27213609021015,4.375632,27.444559384678424,0.027444559384678425,-58.766773218976105,upday_sell
2002-08-07,1,SELL,LOC,5.644922481189134,4.652174,26.261161599003575,0.026261161599003574,-51.3305988024383,upday_sell
2002-08-08,1,SELL,LOC,5.080430233070222,5.169758,26.264594840856642,0.026264594840856643,-43.570619069842785,upday_sell
2002-08-14,1,SELL,LOC,4.572387209763199,4.981542,22.777538925698185,0.022777538925698185,-40.073292997500225,upday_sell
2002-08-15,1,SELL,LOC,4.115148488786879,5.292341,21.778769068294842,0.021778769068294842,-34.7882586466189,upday_sell
2002-08-16,1,SELL,LOC,3.7036336399081913,6.278484,23.25320455002534,0.02325320455002534,-27.660772705785597,upday_sell
2002-08-19,1,SELL,LOC,3.3332702759173722,7.16409,23.879848250996886,0.023879848250996885,-21.945683243388924,upday_sell
2002-08-21,1,SELL,LOC,2.999943248325635,7.034213,21.10223979663441,0.021102239796634413,-20.140348924683554,upday_sell
2002-08-22,1,SELL,LOC,2.6999489234930714,7.152366,19.311022882128444,0.019311022882128444,-17.80762597412288,upday_sell
2002-08-26,1,SELL,LOC,2.4299540311437644,5.902078,14.341778228224928,0.014341778228224928,-19.061967600035572,upday_sell
2002-08-29,1,SELL,LOC,2.1869586280293882,4.361541,9.538509721453925,0.009538509721453925,-20.52149243329658,upday_sell
2002-09-04,1,SELL,LOC,1.9682627652264495,3.639496,7.163484460990602,0.007163484460990602,-19.88909630399654,upday_sell
2002-09-06,1,SELL,LOC,1.7714364887038045,3.738267,6.622102568317305,0.006622102568317305,-17.725395086724546,upday_sell
2002-09-10,1,SELL,LOC,1.594292839833424,3.959141,6.312030148190941,0.006312030148190942,-15.60106987918343,upday_sell
2002-09-11,1,SELL,LOC,1.4348635558500815,4.15214,5.957754364787358,0.005957754364787358,-13.764312587080992,upday_sell
2002-09-24,1,SELL,LOC,1.2913772002650736,1.911202,2.4680826879010094,0.0024680826879010095,-15.2788836725401,upday_sell
2002-09-25,1,SELL,LOC,1.1622394802385663,2.307683,2.6820802904753753,0.0026820802904753754,-13.290650239792988,upday_sell
2002-10-01,1,SELL,LOC,1.0460155322147096,2.138061,2.236445014822514,0.002236445014822514,-12.138835035172406,upday_sell
2002-10-10,1,SELL,LOC,0.9414139789932388,1.491933,1.4045265819213197,0.0014045265819213198,-11.53261718914269,upday_sell
2002-10-11,1,SELL,LOC,0.847272581093915,1.894323,1.6050079376355684,0.0016050079376355685,-10.038762390335947,upday_sell
2002-10-14,1,SELL,LOC,0.7625453229845234,1.912923,1.4586904868795234,0.0014586904868795234,-9.020716991637848,upday_sell
2002-10-15,1,SELL,LOC,0.686290790686071,2.482121,1.703456783668501,0.001703456783668501,-7.728400582342612,upday_sell
2002-10-17,1,SELL,LOC,0.617661711617464,2.044842,1.2630206097072783,0.0012630206097072783,-7.225380929207128,upday_sell
2002-10-18,1,SELL,LOC,0.5558955404557175,2.151296,1.1958958526002232,0.0011958958526002233,-6.443724709726606,upday_sell
2002-10-21,1,SELL,LOC,0.5003059864101458,2.5484,1.2749797757676156,0.0012749797757676156,-5.60087740383496,upday_sell
2002-10-23,1,SELL,LOC,0.45027538776913123,2.501991,1.1265849677198763,0.0011265849677198764,-5.06166559709197,upday_sell
2002-10-25,1,SELL,LOC,0.4052478489922181,2.618552,1.061162565474271,0.001061162565474271,-4.508310178950917,upday_sell
2002-10-28,1,SELL,LOC,0.3647230640929963,2.673662,0.9751461969890088,0.0009751461969890088,-4.037399372881723,upday_sell
2002-10-30,1,SELL,LOC,0.3282507576836967,2.806962,0.9213874032893447,0.0009213874032893447,-3.589947365420313,upday_sell
2002-11-01,1,SELL,LOC,0.295425681915327,3.185997,0.941225336305186,0.000941225336305186,-3.1190879322068503,upday_sell
